Label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
2,0,1459024,0,67,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,-726,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,-689,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,-141,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,613,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,555,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,713,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,732,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,49433,0,186,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,661,843120,68805,117397,39005,82923,35232,457972,200,0
2,0,1459024,0,-726,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,-689,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,-141,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,613,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,555,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,713,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,732,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,49433,0,186,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,661,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,869,843120,68805,117397,39005,82923,35232,457972,200,0
2,0,1459024,0,-689,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,-141,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,613,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,555,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,713,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,732,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,49433,0,186,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,661,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,869,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-755,843120,68805,117397,39005,82923,35232,457972,200,0
2,0,1459024,0,-141,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,613,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,555,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,713,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,732,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,49433,0,186,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,661,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,869,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-755,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-66,843120,68805,117397,39005,82923,35232,457972,200,0
2,0,1459024,0,613,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,555,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,713,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,732,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,49433,0,186,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,661,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,869,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-755,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-66,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-489,843120,68805,117397,39005,82923,35232,457972,200,0
2,0,1459024,0,555,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,713,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,732,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,49433,0,186,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,661,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,869,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-755,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-66,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-489,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-854,843120,68805,117397,39005,82923,35232,457972,200,0
2,0,1459024,0,713,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,1459024,0,732,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,49433,0,186,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,661,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,869,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-755,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-66,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-489,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-854,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-93,843120,68805,117397,39005,82923,35232,457972,200,0
2,0,1459024,0,732,2059507,52579,307318,184055,453228,32180,2279056,200,0,0,49433,0,186,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,661,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,869,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-755,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-66,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-489,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-854,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-93,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,476,843120,68805,117397,39005,82923,35232,457972,200,0
2,0,49433,0,186,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,661,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,869,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-755,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-66,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-489,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-854,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-93,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,476,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,775,843120,68805,117397,39005,82923,35232,457972,200,0
2,0,49433,0,661,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,869,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-755,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-66,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-489,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-854,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-93,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,476,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,775,843120,68805,117397,39005,82923,35232,457972,200,0,0,265978,0,-610,714423,20974,145085,27254,95549,23678,621563,200,0
2,0,49433,0,869,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-755,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-66,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-489,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-854,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-93,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,476,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,775,843120,68805,117397,39005,82923,35232,457972,200,0,0,265978,0,-610,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-171,714423,20974,145085,27254,95549,23678,621563,200,0
2,0,49433,0,-755,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-66,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-489,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-854,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-93,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,476,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,775,843120,68805,117397,39005,82923,35232,457972,200,0,0,265978,0,-610,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-171,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,165,714423,20974,145085,27254,95549,23678,621563,200,0
2,0,49433,0,-66,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-489,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-854,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-93,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,476,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,775,843120,68805,117397,39005,82923,35232,457972,200,0,0,265978,0,-610,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-171,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,165,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,669,714423,20974,145085,27254,95549,23678,621563,200,0
2,0,49433,0,-489,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-854,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-93,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,476,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,775,843120,68805,117397,39005,82923,35232,457972,200,0,0,265978,0,-610,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-171,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,165,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,669,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,279,714423,20974,145085,27254,95549,23678,621563,200,0
2,0,49433,0,-854,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,-93,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,476,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,775,843120,68805,117397,39005,82923,35232,457972,200,0,0,265978,0,-610,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-171,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,165,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,669,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,279,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,732,714423,20974,145085,27254,95549,23678,621563,200,0
2,0,49433,0,-93,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,476,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,775,843120,68805,117397,39005,82923,35232,457972,200,0,0,265978,0,-610,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-171,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,165,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,669,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,279,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,732,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,528,714423,20974,145085,27254,95549,23678,621563,200,0
2,0,49433,0,476,843120,68805,117397,39005,82923,35232,457972,200,0,0,49433,0,775,843120,68805,117397,39005,82923,35232,457972,200,0,0,265978,0,-610,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-171,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,165,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,669,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,279,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,732,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,528,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-93,714423,20974,145085,27254,95549,23678,621563,200,0
2,0,49433,0,775,843120,68805,117397,39005,82923,35232,457972,200,0,0,265978,0,-610,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-171,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,165,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,669,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,279,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,732,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,528,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-93,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-685,714423,20974,145085,27254,95549,23678,621563,200,0
2,0,265978,0,-610,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-171,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,165,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,669,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,279,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,732,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,528,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-93,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-685,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,114,714423,20974,145085,27254,95549,23678,621563,200,0
2,0,265978,0,-171,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,165,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,669,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,279,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,732,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,528,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-93,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-685,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,114,714423,20974,145085,27254,95549,23678,621563,200,0,0,765995,0,26,252032,16598,93911,79695,39731,36628,199478,200,0
2,0,265978,0,165,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,669,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,279,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,732,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,528,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-93,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-685,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,114,714423,20974,145085,27254,95549,23678,621563,200,0,0,765995,0,26,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,-873,252032,16598,93911,79695,39731,36628,199478,200,0
2,0,265978,0,669,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,279,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,732,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,528,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-93,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-685,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,114,714423,20974,145085,27254,95549,23678,621563,200,0,0,765995,0,26,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,-873,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,-989,252032,16598,93911,79695,39731,36628,199478,200,0
2,0,265978,0,279,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,732,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,528,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-93,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-685,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,114,714423,20974,145085,27254,95549,23678,621563,200,0,0,765995,0,26,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,-873,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,-989,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,-141,252032,16598,93911,79695,39731,36628,199478,200,0
2,0,265978,0,732,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,528,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-93,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-685,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,114,714423,20974,145085,27254,95549,23678,621563,200,0,0,765995,0,26,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,-873,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,-989,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,-141,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,354,252032,16598,93911,79695,39731,36628,199478,200,0
2,0,265978,0,528,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-93,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-685,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,114,714423,20974,145085,27254,95549,23678,621563,200,0,0,765995,0,26,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,-873,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,-989,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,-141,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,354,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,952,252032,16598,93911,79695,39731,36628,199478,200,0
2,0,265978,0,-93,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,-685,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,114,714423,20974,145085,27254,95549,23678,621563,200,0,0,765995,0,26,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,-873,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,-989,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,-141,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,354,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,952,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,594,252032,16598,93911,79695,39731,36628,199478,200,0
2,0,265978,0,-685,714423,20974,145085,27254,95549,23678,621563,200,0,0,265978,0,114,714423,20974,145085,27254,95549,23678,621563,200,0,0,765995,0,26,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,-873,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,-989,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,-141,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,354,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,952,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,594,252032,16598,93911,79695,39731,36628,199478,200,0,0,765995,0,37,252032,16598,93911,79695,39731,36628,199478,200,0
